SailName,Timestamp(s),DistEarth(Km),DistSun(Km),Velocity(Km/s),TotalForce(N),SolarPressure(Pa),IncidenceAngle(deg),ActivePhotons
SolarSail_2,0.360,6652.61,1.0000,7.8092,8.1058e+02,0.0000e+00,0.00,0
SolarSail_2,0.370,6653.01,1.0000,7.8087,8.1049e+02,0.0000e+00,0.00,0
SolarSail_2,0.380,6653.42,1.0000,7.8082,8.1039e+02,0.0000e+00,0.00,0
SolarSail_2,0.390,6653.85,1.0000,7.8077,8.1028e+02,0.0000e+00,0.00,0
SolarSail_2,0.400,6654.29,1.0000,7.8072,8.1018e+02,0.0000e+00,0.00,0
SolarSail_2,0.409,6654.75,1.0000,7.8067,8.1006e+02,0.0000e+00,0.00,0
SolarSail_2,0.419,6655.22,1.0000,7.8061,8.0995e+02,0.0000e+00,0.00,0
SolarSail_2,0.429,6655.71,1.0000,7.8055,8.0983e+02,0.0000e+00,0.00,0
SolarSail_2,0.438,6656.22,1.0000,7.8050,8.0971e+02,0.0000e+00,0.00,0
SolarSail_2,0.448,6656.72,1.0000,7.8043,8.0958e+02,0.0000e+00,0.00,0
SolarSail_2,0.456,6657.25,1.0000,7.8037,8.0945e+02,0.0000e+00,0.00,0
SolarSail_2,0.465,6657.78,1.0000,7.8031,8.0933e+02,0.0000e+00,0.00,0
SolarSail_2,0.473,6658.32,1.0000,7.8025,8.0920e+02,0.0000e+00,0.00,0
SolarSail_2,0.483,6658.87,1.0000,7.8018,8.0906e+02,0.0000e+00,0.00,0
SolarSail_2,0.492,6659.45,1.0000,7.8012,8.0892e+02,0.0000e+00,0.00,0
SolarSail_2,0.500,6660.02,1.0000,7.8005,8.0878e+02,0.0000e+00,0.00,0
SolarSail_2,0.509,6660.60,1.0000,7.7998,8.0864e+02,0.0000e+00,0.00,0
SolarSail_2,0.518,6661.21,1.0000,7.7991,8.0849e+02,0.0000e+00,0.00,0
SolarSail_2,0.526,6661.82,1.0000,7.7984,8.0834e+02,0.0000e+00,0.00,0
SolarSail_2,0.536,6662.43,1.0000,7.7977,8.0820e+02,0.0000e+00,0.00,0
SolarSail_2,0.545,6663.09,1.0000,7.7970,8.0804e+02,0.0000e+00,0.00,0
SolarSail_2,0.553,6663.73,1.0000,7.7962,8.0788e+02,0.0000e+00,0.00,0
SolarSail_2,0.562,6664.38,1.0000,7.7955,8.0773e+02,0.0000e+00,0.00,0
SolarSail_2,0.570,6665.04,1.0000,7.7947,8.0756e+02,0.0000e+00,0.00,0
SolarSail_2,0.579,6665.70,1.0000,7.7939,8.0740e+02,0.0000e+00,0.00,0
SolarSail_2,0.587,6666.38,1.0000,7.7931,8.0724e+02,0.0000e+00,0.00,0
SolarSail_2,0.596,6667.07,1.0000,7.7924,8.0707e+02,0.0000e+00,0.00,0
SolarSail_2,0.604,6667.76,1.0000,7.7916,8.0691e+02,0.0000e+00,0.00,0
SolarSail_2,0.614,6668.46,1.0000,7.7907,8.0674e+02,0.0000e+00,0.00,0
SolarSail_2,0.622,6669.24,1.0000,7.7898,8.0655e+02,0.0000e+00,0.00,0
SolarSail_2,0.632,6669.97,1.0000,7.7889,8.0637e+02,0.0000e+00,0.00,0
SolarSail_2,0.641,6670.75,1.0000,7.7881,8.0618e+02,0.0000e+00,0.00,0
SolarSail_2,0.649,6671.51,1.0000,7.7872,8.0600e+02,0.0000e+00,0.00,0
SolarSail_2,0.658,6672.28,1.0000,7.7863,8.0581e+02,0.0000e+00,0.00,0
SolarSail_2,0.667,6673.05,1.0000,7.7854,8.0563e+02,0.0000e+00,0.00,0
SolarSail_2,0.677,6673.86,1.0000,7.7844,8.0543e+02,0.0000e+00,0.00,0
SolarSail_2,0.685,6674.71,1.0000,7.7835,8.0523e+02,0.0000e+00,0.00,0
SolarSail_2,0.694,6675.53,1.0000,7.7825,8.0503e+02,0.0000e+00,0.00,0
SolarSail_2,0.704,6676.36,1.0000,7.7815,8.0483e+02,0.0000e+00,0.00,0
SolarSail_2,0.713,6677.25,1.0000,7.7806,8.0461e+02,0.0000e+00,0.00,0
SolarSail_2,0.721,6678.08,1.0000,7.7796,8.0441e+02,0.0000e+00,0.00,0
SolarSail_2,0.731,6678.94,1.0000,7.7785,8.0421e+02,0.0000e+00,0.00,0
SolarSail_2,0.740,6679.87,1.0000,7.7775,8.0398e+02,0.0000e+00,0.00,0
SolarSail_2,0.749,6680.74,1.0000,7.7765,8.0377e+02,0.0000e+00,0.00,0
SolarSail_2,0.759,6681.63,1.0000,7.7754,8.0356e+02,0.0000e+00,0.00,0
SolarSail_2,0.768,6682.60,1.0000,7.7744,8.0333e+02,0.0000e+00,0.00,0
SolarSail_2,0.777,6683.52,1.0000,7.7733,8.0310e+02,0.0000e+00,0.00,0
SolarSail_2,0.786,6684.44,1.0000,7.7722,8.0288e+02,0.0000e+00,0.00,0
SolarSail_2,0.795,6685.38,1.0000,7.7712,8.0266e+02,0.0000e+00,0.00,0
SolarSail_2,0.804,6686.30,1.0000,7.7700,8.0244e+02,0.0000e+00,0.00,0
SolarSail_2,0.815,6687.30,1.0000,7.7688,8.0220e+02,0.0000e+00,0.00,0
SolarSail_2,0.824,6688.37,1.0000,7.7677,8.0194e+02,0.0000e+00,0.00,0
SolarSail_2,0.834,6689.32,1.0000,7.7665,8.0171e+02,0.0000e+00,0.00,0
SolarSail_2,0.843,6690.41,1.0000,7.7654,8.0145e+02,0.0000e+00,0.00,0
SolarSail_2,0.854,6691.40,1.0000,7.7641,8.0121e+02,0.0000e+00,0.00,0
SolarSail_2,0.864,6692.50,1.0000,7.7629,8.0095e+02,0.0000e+00,0.00,0
SolarSail_2,0.873,6693.60,1.0000,7.7617,8.0069e+02,0.0000e+00,0.00,0
SolarSail_2,0.881,6694.59,1.0000,7.7606,8.0045e+02,0.0000e+00,0.00,0
SolarSail_2,0.890,6695.58,1.0000,7.7594,8.0021e+02,0.0000e+00,0.00,0
SolarSail_2,0.900,6696.60,1.0000,7.7581,7.9997e+02,0.0000e+00,0.00,0
SolarSail_2,0.909,6697.74,1.0000,7.7569,7.9970e+02,0.0000e+00,0.00,0
SolarSail_2,0.918,6698.82,1.0000,7.7557,7.9944e+02,0.0000e+00,0.00,0
SolarSail_2,0.927,6699.86,1.0000,7.7545,7.9919e+02,0.0000e+00,0.00,0
SolarSail_2,0.936,6700.94,1.0000,7.7533,7.9893e+02,0.0000e+00,0.00,0
SolarSail_2,0.945,6701.97,1.0000,7.7521,7.9869e+02,0.0000e+00,0.00,0
SolarSail_2,0.955,6703.05,1.0000,7.7507,7.9843e+02,0.0000e+00,0.00,0
SolarSail_2,0.964,6704.23,1.0000,7.7495,7.9815e+02,0.0000e+00,0.00,0
SolarSail_2,0.972,6705.31,1.0000,7.7483,7.9789e+02,0.0000e+00,0.00,0
SolarSail_2,0.980,6706.37,1.0000,7.7471,7.9764e+02,0.0000e+00,0.00,0
SolarSail_2,0.989,6707.43,1.0000,7.7458,7.9739e+02,0.0000e+00,0.00,0
SolarSail_2,0.998,6708.54,1.0000,7.7446,7.9712e+02,0.0000e+00,0.00,0
SolarSail_2,1.006,6709.63,1.0000,7.7433,7.9687e+02,0.0000e+00,0.00,0
SolarSail_2,1.018,6710.72,1.0000,7.7418,7.9661e+02,0.0000e+00,0.00,0
SolarSail_2,1.027,6712.06,1.0000,7.7405,7.9629e+02,0.0000e+00,0.00,0
SolarSail_2,1.036,6713.22,1.0000,7.7392,7.9601e+02,0.0000e+00,0.00,0
SolarSail_2,1.044,6714.32,1.0000,7.7380,7.9575e+02,0.0000e+00,0.00,0
SolarSail_2,1.052,6715.42,1.0000,7.7367,7.9549e+02,0.0000e+00,0.00,0
SolarSail_2,1.061,6716.52,1.0000,7.7354,7.9523e+02,0.0000e+00,0.00,0
SolarSail_2,1.070,6717.68,1.0000,7.7340,7.9496e+02,0.0000e+00,0.00,0
SolarSail_2,1.079,6718.89,1.0000,7.7327,7.9467e+02,0.0000e+00,0.00,0
SolarSail_2,1.088,6720.02,1.0000,7.7314,7.9440e+02,0.0000e+00,0.00,0
SolarSail_2,1.097,6721.18,1.0000,7.7301,7.9413e+02,0.0000e+00,0.00,0
SolarSail_2,1.106,6722.36,1.0000,7.7287,7.9385e+02,0.0000e+00,0.00,0
SolarSail_2,1.116,6723.59,1.0000,7.7272,7.9356e+02,0.0000e+00,0.00,0
SolarSail_2,1.125,6724.88,1.0000,7.7259,7.9326e+02,0.0000e+00,0.00,0
SolarSail_2,1.133,6726.05,1.0000,7.7245,7.9298e+02,0.0000e+00,0.00,0
SolarSail_2,1.143,6727.24,1.0000,7.7231,7.9270e+02,0.0000e+00,0.00,0
SolarSail_2,1.153,6728.51,1.0000,7.7215,7.9240e+02,0.0000e+00,0.00,0
SolarSail_2,1.164,6729.86,1.0000,7.7199,7.9208e+02,0.0000e+00,0.00,0
SolarSail_2,1.174,6731.27,1.0000,7.7185,7.9175e+02,0.0000e+00,0.00,0
SolarSail_2,1.185,6732.53,1.0000,7.7169,7.9146e+02,0.0000e+00,0.00,0
SolarSail_2,1.196,6733.96,1.0000,7.7153,7.9112e+02,0.0000e+00,0.00,0
SolarSail_2,1.206,6735.37,1.0000,7.7137,7.9079e+02,0.0000e+00,0.00,0
SolarSail_2,1.214,6736.73,1.0000,7.7123,7.9047e+02,0.0000e+00,0.00,0
SolarSail_2,1.238,6737.93,1.0000,7.7103,7.9019e+02,0.0000e+00,0.00,0
SolarSail_2,1.263,6739.70,1.0000,7.7083,7.8977e+02,0.0000e+00,0.00,0
SolarSail_2,1.286,6741.48,1.0000,7.7063,7.8935e+02,0.0000e+00,0.00,0
SolarSail_2,1.310,6743.31,1.0000,7.7042,7.8893e+02,0.0000e+00,0.00,0
SolarSail_2,1.333,6745.15,1.0000,7.7021,7.8850e+02,0.0000e+00,0.00,0
SolarSail_2,1.358,6747.03,1.0000,7.7000,7.8806e+02,0.0000e+00,0.00,0
SolarSail_2,1.382,6748.88,1.0000,7.6978,7.8762e+02,0.0000e+00,0.00,0
SolarSail_2,1.405,6750.77,1.0000,7.6956,7.8718e+02,0.0000e+00,0.00,0
SolarSail_2,1.429,6752.70,1.0000,7.6935,7.8673e+02,0.0000e+00,0.00,0
SolarSail_2,1.453,6754.63,1.0000,7.6912,7.8629e+02,0.0000e+00,0.00,0
SolarSail_2,1.476,6756.57,1.0000,7.6890,7.8583e+02,0.0000e+00,0.00,0
SolarSail_2,1.500,6758.54,1.0000,7.6868,7.8537e+02,0.0000e+00,0.00,0
SolarSail_2,1.523,6760.49,1.0000,7.6846,7.8492e+02,0.0000e+00,0.00,0
SolarSail_2,1.532,6762.48,1.0000,7.6831,7.8446e+02,0.0000e+00,0.00,0
SolarSail_2,1.540,6763.76,1.0000,7.6817,7.8416e+02,0.0000e+00,0.00,0
SolarSail_2,1.549,6765.01,1.0000,7.6802,7.8387e+02,0.0000e+00,0.00,0
SolarSail_2,1.558,6766.29,1.0000,7.6787,7.8358e+02,0.0000e+00,0.00,0
SolarSail_2,1.567,6767.62,1.0000,7.6772,7.8327e+02,0.0000e+00,0.00,0
SolarSail_2,1.575,6768.96,1.0000,7.6758,7.8296e+02,0.0000e+00,0.00,0
SolarSail_2,1.584,6770.23,1.0000,7.6743,7.8266e+02,0.0000e+00,0.00,0
SolarSail_2,1.603,6771.50,1.0000,7.6721,7.8237e+02,0.0000e+00,0.00,0
SolarSail_2,1.612,6773.49,1.0000,7.6706,7.8191e+02,0.0000e+00,0.00,0
SolarSail_2,1.621,6774.76,1.0000,7.6691,7.8162e+02,0.0000e+00,0.00,0
SolarSail_2,1.629,6776.13,1.0000,7.6677,7.8130e+02,0.0000e+00,0.00,0
SolarSail_2,1.638,6777.38,1.0000,7.6662,7.8101e+02,0.0000e+00,0.00,0
SolarSail_2,1.647,6778.64,1.0000,7.6647,7.8072e+02,0.0000e+00,0.00,0
SolarSail_2,1.655,6780.00,1.0000,7.6633,7.8041e+02,0.0000e+00,0.00,0
SolarSail_2,1.664,6781.25,1.0000,7.6618,7.8012e+02,0.0000e+00,0.00,0
SolarSail_2,1.672,6782.55,1.0000,7.6604,7.7982e+02,0.0000e+00,0.00,0
SolarSail_2,1.681,6783.81,1.0000,7.6590,7.7954e+02,0.0000e+00,0.00,0
SolarSail_2,1.689,6785.06,1.0000,7.6576,7.7925e+02,0.0000e+00,0.00,0
SolarSail_2,1.698,6786.30,1.0000,7.6561,7.7896e+02,0.0000e+00,0.00,0
SolarSail_2,1.706,6787.59,1.0000,7.6547,7.7867e+02,0.0000e+00,0.00,0
SolarSail_2,1.714,6788.83,1.0000,7.6533,7.7838e+02,0.0000e+00,0.00,0
SolarSail_2,1.724,6790.08,1.0000,7.6517,7.7810e+02,0.0000e+00,0.00,0
SolarSail_2,1.732,6791.46,1.0000,7.6503,7.7778e+02,0.0000e+00,0.00,0
SolarSail_2,1.741,6792.70,1.0000,7.6489,7.7749e+02,0.0000e+00,0.00,0
SolarSail_2,1.751,6793.94,1.0000,7.6474,7.7721e+02,0.0000e+00,0.00,0
SolarSail_2,1.759,6795.34,1.0000,7.6460,7.7689e+02,0.0000e+00,0.00,0
SolarSail_2,1.767,6796.58,1.0000,7.6446,7.7661e+02,0.0000e+00,0.00,0
SolarSail_2,1.776,6797.81,1.0000,7.6432,7.7633e+02,0.0000e+00,0.00,0
SolarSail_2,1.785,6799.04,1.0000,7.6417,7.7605e+02,0.0000e+00,0.00,0
SolarSail_2,1.793,6800.33,1.0000,7.6403,7.7575e+02,0.0000e+00,0.00,0
SolarSail_2,1.801,6801.55,1.0000,7.6390,7.7547e+02,0.0000e+00,0.00,0
SolarSail_2,1.810,6802.77,1.0000,7.6375,7.7519e+02,0.0000e+00,0.00,0
SolarSail_2,1.818,6804.06,1.0000,7.6361,7.7490e+02,0.0000e+00,0.00,0
SolarSail_2,1.827,6805.27,1.0000,7.6348,7.7463e+02,0.0000e+00,0.00,0
SolarSail_2,1.835,6806.48,1.0000,7.6334,7.7435e+02,0.0000e+00,0.00,0
SolarSail_2,1.844,6807.69,1.0000,7.6320,7.7407e+02,0.0000e+00,0.00,0
SolarSail_2,1.853,6808.96,1.0000,7.6305,7.7379e+02,0.0000e+00,0.00,0
SolarSail_2,1.862,6810.28,1.0000,7.6291,7.7349e+02,0.0000e+00,0.00,0
SolarSail_2,1.870,6811.48,1.0000,7.6278,7.7321e+02,0.0000e+00,0.00,0
SolarSail_2,1.879,6812.68,1.0000,7.6264,7.7294e+02,0.0000e+00,0.00,0
SolarSail_2,1.887,6813.88,1.0000,7.6251,7.7267e+02,0.0000e+00,0.00,0
SolarSail_2,1.895,6815.08,1.0000,7.6237,7.7240e+02,0.0000e+00,0.00,0
SolarSail_2,1.904,6816.27,1.0000,7.6224,7.7213e+02,0.0000e+00,0.00,0
SolarSail_2,1.912,6817.45,1.0000,7.6211,7.7186e+02,0.0000e+00,0.00,0
SolarSail_2,1.921,6818.64,1.0000,7.6197,7.7159e+02,0.0000e+00,0.00,0
SolarSail_2,1.929,6819.81,1.0000,7.6184,7.7133e+02,0.0000e+00,0.00,0
SolarSail_2,1.937,6820.98,1.0000,7.6171,7.7106e+02,0.0000e+00,0.00,0
SolarSail_2,1.946,6822.14,1.0000,7.6158,7.7080e+02,0.0000e+00,0.00,0
SolarSail_2,1.956,6823.30,1.0000,7.6143,7.7054e+02,0.0000e+00,0.00,0
SolarSail_2,1.966,6824.65,1.0000,7.6128,7.7023e+02,0.0000e+00,0.00,0
SolarSail_2,1.975,6825.97,1.0000,7.6114,7.6993e+02,0.0000e+00,0.00,0
SolarSail_2,1.985,6827.17,1.0000,7.6100,7.6966e+02,0.0000e+00,0.00,0
SolarSail_2,1.994,6828.46,1.0000,7.6087,7.6937e+02,0.0000e+00,0.00,0
SolarSail_2,2.004,6829.62,1.0000,7.6072,7.6911e+02,0.0000e+00,0.00,0
SolarSail_2,2.013,6830.91,1.0000,7.6059,7.6882e+02,0.0000e+00,0.00,0
SolarSail_2,2.023,6832.07,1.0000,7.6044,7.6856e+02,0.0000e+00,0.00,0
SolarSail_2,2.032,6833.39,1.0000,7.6032,7.6826e+02,0.0000e+00,0.00,0
SolarSail_2,2.041,6834.53,1.0000,7.6019,7.6801e+02,0.0000e+00,0.00,0
SolarSail_2,2.049,6835.66,1.0000,7.6006,7.6775e+02,0.0000e+00,0.00,0
SolarSail_2,2.058,6836.81,1.0000,7.5993,7.6749e+02,0.0000e+00,0.00,0
SolarSail_2,2.067,6837.96,1.0000,7.5980,7.6724e+02,0.0000e+00,0.00,0
SolarSail_2,2.077,6839.10,1.0000,7.5967,7.6698e+02,0.0000e+00,0.00,0
SolarSail_2,2.087,6840.26,1.0000,7.5954,7.6672e+02,0.0000e+00,0.00,0
SolarSail_2,2.096,6841.46,1.0000,7.5940,7.6645e+02,0.0000e+00,0.00,0
SolarSail_2,2.104,6842.63,1.0000,7.5929,7.6619e+02,0.0000e+00,0.00,0
SolarSail_2,2.113,6843.69,1.0000,7.5917,7.6595e+02,0.0000e+00,0.00,0
SolarSail_2,2.122,6844.75,1.0000,7.5904,7.6571e+02,0.0000e+00,0.00,0
SolarSail_2,2.130,6845.83,1.0000,7.5893,7.6547e+02,0.0000e+00,0.00,0
SolarSail_2,2.139,6846.88,1.0000,7.5881,7.6524e+02,0.0000e+00,0.00,0
SolarSail_2,2.147,6847.94,1.0000,7.5869,7.6500e+02,0.0000e+00,0.00,0
SolarSail_2,2.156,6848.97,1.0000,7.5858,7.6477e+02,0.0000e+00,0.00,0
SolarSail_2,2.164,6849.99,1.0000,7.5846,7.6454e+02,0.0000e+00,0.00,0
SolarSail_2,2.173,6851.00,1.0000,7.5834,7.6432e+02,0.0000e+00,0.00,0
SolarSail_2,2.182,6852.09,1.0000,7.5823,7.6408e+02,0.0000e+00,0.00,0
SolarSail_2,2.190,6853.08,1.0000,7.5812,7.6385e+02,0.0000e+00,0.00,0
SolarSail_2,2.198,6854.07,1.0000,7.5801,7.6363e+02,0.0000e+00,0.00,0
SolarSail_2,2.207,6855.05,1.0000,7.5789,7.6342e+02,0.0000e+00,0.00,0
SolarSail_2,2.216,6856.07,1.0000,7.5778,7.6319e+02,0.0000e+00,0.00,0
SolarSail_2,2.224,6857.04,1.0000,7.5768,7.6297e+02,0.0000e+00,0.00,0
SolarSail_2,2.232,6857.99,1.0000,7.5757,7.6276e+02,0.0000e+00,0.00,0
SolarSail_2,2.241,6858.95,1.0000,7.5746,7.6255e+02,0.0000e+00,0.00,0
SolarSail_2,2.249,6859.89,1.0000,7.5735,7.6234e+02,0.0000e+00,0.00,0
SolarSail_2,2.258,6860.87,1.0000,7.5725,7.6212e+02,0.0000e+00,0.00,0
SolarSail_2,2.266,6861.79,1.0000,7.5715,7.6192e+02,0.0000e+00,0.00,0
SolarSail_2,2.274,6862.71,1.0000,7.5704,7.6171e+02,0.0000e+00,0.00,0
SolarSail_2,2.283,6863.63,1.0000,7.5694,7.6151e+02,0.0000e+00,0.00,0
SolarSail_2,2.291,6864.53,1.0000,7.5684,7.6131e+02,0.0000e+00,0.00,0
SolarSail_2,2.301,6865.43,1.0000,7.5673,7.6111e+02,0.0000e+00,0.00,0
SolarSail_2,2.311,6866.40,1.0000,7.5662,7.6089e+02,0.0000e+00,0.00,0
SolarSail_2,2.320,6867.38,1.0000,7.5652,7.6068e+02,0.0000e+00,0.00,0
SolarSail_2,2.328,6868.32,1.0000,7.5642,7.6047e+02,0.0000e+00,0.00,0
SolarSail_2,2.337,6869.18,1.0000,7.5633,7.6028e+02,0.0000e+00,0.00,0
SolarSail_2,2.345,6870.03,1.0000,7.5623,7.6009e+02,0.0000e+00,0.00,0
SolarSail_2,2.354,6870.87,1.0000,7.5614,7.5990e+02,0.0000e+00,0.00,0
SolarSail_2,2.362,6871.71,1.0000,7.5604,7.5972e+02,0.0000e+00,0.00,0
SolarSail_2,2.370,6872.53,1.0000,7.5595,7.5954e+02,0.0000e+00,0.00,0
SolarSail_2,2.379,6873.35,1.0000,7.5586,7.5936e+02,0.0000e+00,0.00,0
SolarSail_2,2.387,6874.16,1.0000,7.5577,7.5918e+02,0.0000e+00,0.00,0
SolarSail_2,2.396,6874.99,1.0000,7.5568,7.5899e+02,0.0000e+00,0.00,0
SolarSail_2,2.405,6875.78,1.0000,7.5559,7.5882e+02,0.0000e+00,0.00,0
SolarSail_2,2.413,6876.59,1.0000,7.5550,7.5864e+02,0.0000e+00,0.00,0
SolarSail_2,2.422,6877.38,1.0000,7.5541,7.5847e+02,0.0000e+00,0.00,0
SolarSail_2,2.430,6878.16,1.0000,7.5533,7.5830e+02,0.0000e+00,0.00,0
SolarSail_2,2.440,6878.91,1.0000,7.5524,7.5813e+02,0.0000e+00,0.00,0
SolarSail_2,2.448,6879.70,1.0000,7.5516,7.5796e+02,0.0000e+00,0.00,0
SolarSail_2,2.457,6880.43,1.0000,7.5507,7.5779e+02,0.0000e+00,0.00,0
SolarSail_2,2.465,6881.20,1.0000,7.5499,7.5763e+02,0.0000e+00,0.00,0
SolarSail_2,2.474,6881.91,1.0000,7.5491,7.5747e+02,0.0000e+00,0.00,0
SolarSail_2,2.482,6882.62,1.0000,7.5483,7.5731e+02,0.0000e+00,0.00,100
SolarSail_2,2.491,6883.32,1.0000,7.5476,7.5716e+02,0.0000e+00,0.00,100
SolarSail_2,2.499,6884.00,1.0000,7.5468,7.5701e+02,0.0000e+00,0.00,100
SolarSail_2,2.507,6884.69,1.0000,7.5461,7.5686e+02,0.0000e+00,0.00,100
SolarSail_2,2.517,6885.35,1.0000,7.5453,7.5671e+02,0.0000e+00,0.00,100
SolarSail_2,2.525,6886.06,1.0000,7.5445,7.5656e+02,0.0000e+00,0.00,100
SolarSail_2,2.534,6886.70,1.0000,7.5438,7.5641e+02,0.0000e+00,0.00,100
SolarSail_2,2.542,6887.34,1.0000,7.5431,7.5627e+02,0.0000e+00,0.00,100
SolarSail_2,2.551,6887.97,1.0000,7.5424,7.5614e+02,0.0000e+00,0.00,100
SolarSail_2,2.559,6888.59,1.0000,7.5417,7.5600e+02,0.0000e+00,0.00,100
SolarSail_2,2.568,6889.20,1.0000,7.5411,7.5587e+02,0.0000e+00,0.00,100
SolarSail_2,2.576,6889.79,1.0000,7.5404,7.5574e+02,0.0000e+00,0.00,100
SolarSail_2,2.584,6890.37,1.0000,7.5398,7.5561e+02,0.0000e+00,0.00,100
SolarSail_2,2.593,6890.95,1.0000,7.5391,7.5548e+02,0.0000e+00,0.00,100
SolarSail_2,2.602,6891.51,1.0000,7.5385,7.5536e+02,0.0000e+00,0.00,100
SolarSail_2,2.612,6892.09,1.0000,7.5378,7.5523e+02,0.0000e+00,0.00,100
SolarSail_2,2.620,6892.67,1.0000,7.5372,7.5510e+02,0.0000e+00,0.00,100
SolarSail_2,2.629,6893.20,1.0000,7.5366,7.5499e+02,0.0000e+00,0.00,100
SolarSail_2,2.637,6893.73,1.0000,7.5361,7.5487e+02,0.0000e+00,0.00,100
SolarSail_2,2.645,6894.24,1.0000,7.5355,7.5476e+02,0.0000e+00,0.00,100
SolarSail_2,2.654,6894.74,1.0000,7.5350,7.5465e+02,0.0000e+00,0.00,100
SolarSail_2,2.662,6895.23,1.0000,7.5344,7.5455e+02,0.0000e+00,0.00,100
SolarSail_2,2.670,6895.70,1.0000,7.5339,7.5444e+02,0.0000e+00,0.00,100
SolarSail_2,2.679,6896.17,1.0000,7.5334,7.5434e+02,0.0000e+00,0.00,100
SolarSail_2,2.687,6896.63,1.0000,7.5329,7.5424e+02,0.0000e+00,0.00,100
SolarSail_2,2.696,6897.07,1.0000,7.5324,7.5414e+02,0.0000e+00,0.00,100
SolarSail_2,2.705,6897.52,1.0000,7.5319,7.5404e+02,0.0000e+00,0.00,100
SolarSail_2,2.713,6897.94,1.0000,7.5314,7.5395e+02,0.0000e+00,0.00,100
SolarSail_2,2.722,6898.36,1.0000,7.5310,7.5386e+02,0.0000e+00,0.00,100
SolarSail_2,2.731,6898.77,1.0000,7.5305,7.5377e+02,0.0000e+00,0.00,100
SolarSail_2,2.739,6899.16,1.0000,7.5301,7.5369e+02,0.0000e+00,0.00,100
SolarSail_2,2.748,6899.54,1.0000,7.5297,7.5360e+02,0.0000e+00,0.00,100
SolarSail_2,2.756,6899.91,1.0000,7.5293,7.5352e+02,0.0000e+00,0.00,100
SolarSail_2,2.764,6900.27,1.0000,7.5289,7.5344e+02,0.0000e+00,0.00,100
SolarSail_2,2.773,6900.61,1.0000,7.5285,7.5337e+02,0.0000e+00,0.00,100
SolarSail_2,2.781,6900.95,1.0000,7.5281,7.5329e+02,0.0000e+00,0.00,100
SolarSail_2,2.789,6901.27,1.0000,7.5278,7.5322e+02,0.0000e+00,0.00,100
SolarSail_2,2.798,6901.59,1.0000,7.5274,7.5315e+02,0.0000e+00,0.00,100
SolarSail_2,2.806,6901.89,1.0000,7.5271,7.5309e+02,0.0000e+00,0.00,100
SolarSail_2,2.815,6902.18,1.0000,7.5268,7.5302e+02,0.0000e+00,0.00,100
SolarSail_2,2.824,6902.45,1.0000,7.5265,7.5297e+02,0.0000e+00,0.00,100
SolarSail_2,2.833,6902.72,1.0000,7.5262,7.5291e+02,0.0000e+00,0.00,100
SolarSail_2,2.842,6902.98,1.0000,7.5259,7.5285e+02,0.0000e+00,0.00,100
SolarSail_2,2.850,6903.21,1.0000,7.5257,7.5280e+02,0.0000e+00,0.00,100
SolarSail_2,2.858,6903.45,1.0000,7.5254,7.5275e+02,0.0000e+00,0.00,100
SolarSail_2,2.867,6903.67,1.0000,7.5252,7.5270e+02,0.0000e+00,0.00,100
SolarSail_2,2.875,6903.88,1.0000,7.5250,7.5266e+02,0.0000e+00,0.00,100
