SailName,Timestamp(s),DistEarth(Km),DistSun(Km),Velocity(Km/s),TotalForce(N),SolarPressure(Pa),IncidenceAngle(deg),ActivePhotons
SolarSail_4,0.695,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,0.705,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,0.715,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,0.725,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,0.734,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,0.744,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,0.754,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,0.763,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,0.773,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,0.783,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,0.792,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,0.802,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,0.811,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,0.821,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,0.830,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,0.840,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,0.851,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,0.861,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,0.871,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,0.882,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,0.892,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,0.903,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,0.914,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,0.924,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,0.935,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,0.946,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,0.956,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,0.966,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,0.977,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,0.988,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,0.998,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.008,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.020,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.030,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.040,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.050,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.059,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.069,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.079,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.088,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.098,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.108,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.119,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.131,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.140,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.151,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.161,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.172,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.182,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.191,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.201,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.211,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.220,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.230,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.242,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.252,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.262,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.272,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.283,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.293,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.305,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.315,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.324,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.334,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.344,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.355,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.365,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.375,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.387,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.396,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.406,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.415,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.426,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.436,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.448,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.457,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.468,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.477,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.486,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.496,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.505,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.516,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.525,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.535,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.545,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.555,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.565,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.574,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.583,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.595,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.604,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.614,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.623,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.633,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.642,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.654,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.664,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.673,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.684,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.694,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.703,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.715,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.724,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.733,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.743,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.753,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.762,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.772,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.782,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.791,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.803,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.812,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.822,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.831,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.841,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.851,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.860,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.870,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.879,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.889,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.899,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.908,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.918,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.927,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.937,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.947,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.957,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.967,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.977,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.988,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,1.997,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.007,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.018,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.030,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.039,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.049,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.059,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.071,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.082,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.092,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.102,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.111,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.121,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.132,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.142,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.153,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.163,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.174,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.184,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.194,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.204,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.215,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.226,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.237,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.246,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.256,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.266,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.275,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.285,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.296,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.306,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.316,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.326,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.336,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.346,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.356,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.366,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.375,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.387,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.396,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.406,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.416,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.426,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.436,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.445,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.456,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.466,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.476,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.487,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.497,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.507,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.516,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.525,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.535,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.544,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.555,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.565,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.575,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.584,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.595,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.604,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.614,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.624,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.633,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.642,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.653,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.663,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.673,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.683,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.694,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.704,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.713,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.723,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.733,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.742,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.753,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.763,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.773,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.784,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.794,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.804,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.815,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.825,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.835,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.847,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.857,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.868,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.879,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.888,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.898,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.908,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.919,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.930,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.940,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,2.952,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,3.285,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,3.618,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,3.952,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,4.285,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,4.618,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,4.952,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,5.285,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,5.618,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,5.952,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,6.285,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,6.618,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,6.952,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,7.285,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,7.618,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,7.952,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
SolarSail_4,8.285,42157.00,1.0003,3.0749,1.1214e+00,0.0000e+00,0.00,0
