SailName,Timestamp(s),DistEarth(Km),DistSun(Km),Velocity(Km/s),TotalForce(N),SolarPressure(Pa),IncidenceAngle(deg),ActivePhotons
SolarSail_5,0.649,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.658,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.666,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.674,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.683,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.691,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.700,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.709,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.718,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.727,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.736,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.746,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.755,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.764,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.773,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.782,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.790,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.798,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.807,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.816,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.824,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.832,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.841,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.849,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.857,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.866,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.874,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.882,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.891,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.899,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.907,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.916,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.924,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.932,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.942,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.950,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.958,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.967,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.976,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.985,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,0.993,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.001,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.016,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.024,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.033,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.041,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.049,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.058,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.066,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.074,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.083,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.091,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.100,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.108,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.116,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.125,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.151,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.176,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.200,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.224,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.235,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.243,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.252,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.260,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.268,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.277,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.286,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.294,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.302,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.312,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.320,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.329,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.338,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.348,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.356,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.365,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.375,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.383,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.392,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.400,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.409,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.419,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.427,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.436,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.444,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.453,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.461,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.469,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.478,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.487,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.496,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.504,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.512,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.521,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.529,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.538,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.546,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.556,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.565,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.574,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.582,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.590,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.599,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.607,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.616,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.626,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.634,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.644,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.653,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.662,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.670,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.678,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.688,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.696,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.705,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.714,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.722,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.730,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.739,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.747,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.757,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.767,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.776,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.784,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.793,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.801,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.810,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.819,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.827,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.835,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.844,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.852,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.861,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.869,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.878,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.886,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.894,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.903,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.911,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.919,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.929,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.937,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.945,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.954,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.964,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.974,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.982,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.991,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,1.999,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.008,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.018,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.026,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.035,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.043,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.051,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.060,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.068,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.077,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.087,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.097,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.105,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.114,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.123,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.131,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.139,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.148,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.156,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.164,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.173,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.182,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.191,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.200,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.209,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.218,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.226,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.235,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.243,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.252,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.262,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.270,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.279,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.288,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.296,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.305,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.313,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.322,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.331,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.339,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.347,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.356,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.364,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.373,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.383,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.391,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.400,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.409,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.417,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.427,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.435,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.444,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.452,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.460,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.470,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.479,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.488,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.496,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.504,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.513,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.521,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.530,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.538,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.546,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.555,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.563,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.572,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.580,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.589,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.597,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.607,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.616,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.625,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.634,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.642,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.651,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.659,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.667,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.676,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.684,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.694,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.703,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.711,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.720,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.728,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.737,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.745,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.754,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.762,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.771,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.780,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.789,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.797,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
SolarSail_5,2.805,42157.00,0.9997,0.0000,0.0000e+00,4.5429e-06,90.00,100
