Time,PosX,PosY,PosZ,VelX,VelY,VelZ,ForceX,ForceY,ForceZ,IncidenceAngle,DistanceAU
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00000
0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
0.178,0.000,0.000,0.000,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.222,0.000,0.000,0.000,0.000,-0.001,-0.003,0.000,-0.001,-0.003,26.93,7.07390
0.243,0.000,-0.000,-0.000,0.001,-0.002,-0.005,0.000,-0.001,-0.003,26.93,7.07390
0.251,0.000,-0.000,-0.000,0.001,-0.002,-0.006,0.000,-0.001,-0.003,26.93,7.07390
0.259,0.000,-0.000,-0.000,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
0.268,0.000,-0.000,-0.000,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.276,0.000,-0.000,-0.000,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.284,0.000,-0.000,-0.000,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
0.293,0.000,-0.000,-0.000,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
0.301,0.000,-0.000,-0.000,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
0.309,0.000,-0.000,-0.000,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.318,0.000,-0.000,-0.000,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.326,0.000,-0.000,-0.000,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
0.334,0.000,-0.000,-0.000,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
0.343,0.000,-0.000,-0.000,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
0.351,0.000,-0.000,-0.000,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.359,0.000,-0.000,-0.000,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.368,0.000,-0.000,-0.000,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
0.376,0.000,-0.000,-0.001,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
0.384,0.000,-0.000,-0.001,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
0.393,0.000,-0.000,-0.001,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.401,0.000,-0.000,-0.001,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.409,0.000,-0.000,-0.001,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
0.418,0.000,-0.000,-0.001,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
0.426,0.000,-0.000,-0.001,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
0.434,0.000,-0.000,-0.001,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.443,0.000,-0.000,-0.001,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.451,0.000,-0.000,-0.001,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
0.459,0.000,-0.000,-0.001,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
0.468,0.000,-0.000,-0.001,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
0.476,0.000,-0.000,-0.001,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.484,0.000,-0.000,-0.001,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.493,0.000,-0.000,-0.001,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
0.501,0.000,-0.000,-0.001,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
0.509,0.000,-0.000,-0.001,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
0.518,0.000,-0.000,-0.001,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.526,0.000,-0.000,-0.001,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.534,0.000,-0.000,-0.001,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
0.543,0.000,-0.000,-0.001,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
0.551,0.000,-0.000,-0.001,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
0.559,0.000,-0.000,-0.001,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.568,0.000,-0.000,-0.001,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.576,0.000,-0.000,-0.001,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
0.584,0.000,-0.000,-0.001,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
0.593,0.000,-0.000,-0.001,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
0.601,0.000,-0.000,-0.001,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.609,0.000,-0.000,-0.001,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.618,0.000,-0.000,-0.001,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
0.626,0.000,-0.000,-0.001,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
0.634,0.000,-0.000,-0.001,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
0.643,0.000,-0.000,-0.001,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.651,0.000,-0.000,-0.001,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.659,0.000,-0.000,-0.001,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
0.668,0.000,-0.000,-0.001,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
0.676,0.000,-0.000,-0.001,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
0.684,0.000,-0.000,-0.001,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.693,0.000,-0.000,-0.001,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.701,0.000,-0.000,-0.001,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
0.709,0.000,-0.000,-0.001,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
0.718,0.000,-0.000,-0.001,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
0.726,0.000,-0.000,-0.001,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.734,0.000,-0.000,-0.001,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.743,0.000,-0.000,-0.001,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
0.751,0.000,-0.000,-0.001,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
0.759,0.000,-0.000,-0.001,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
0.768,0.000,-0.000,-0.001,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.776,0.000,-0.000,-0.001,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.784,0.000,-0.000,-0.001,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
0.793,0.000,-0.000,-0.001,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
0.801,0.000,-0.000,-0.001,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
0.809,0.000,-0.000,-0.001,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.818,0.000,-0.000,-0.001,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.826,0.000,-0.000,-0.001,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
0.834,0.000,-0.000,-0.001,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
0.843,0.000,-0.000,-0.001,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
0.851,0.000,-0.000,-0.001,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.859,0.000,-0.000,-0.001,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.868,0.000,-0.000,-0.001,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
0.876,0.000,-0.000,-0.001,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
0.884,0.000,-0.000,-0.001,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
0.893,0.000,-0.000,-0.001,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.901,0.000,-0.000,-0.001,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.909,0.000,-0.000,-0.001,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
0.918,0.000,-0.000,-0.001,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
0.926,0.000,-0.001,-0.001,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
0.934,0.000,-0.001,-0.001,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.943,0.000,-0.001,-0.001,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.951,0.000,-0.001,-0.001,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
0.959,0.000,-0.001,-0.001,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
0.968,0.000,-0.001,-0.001,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
0.976,0.000,-0.001,-0.001,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.984,0.000,-0.001,-0.001,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
0.993,0.000,-0.001,-0.001,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.001,0.000,-0.001,-0.002,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.009,0.000,-0.001,-0.002,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
1.018,0.000,-0.001,-0.002,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.026,0.000,-0.001,-0.002,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.034,0.000,-0.001,-0.002,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.043,0.000,-0.001,-0.002,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.055,0.000,-0.001,-0.002,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
1.064,0.000,-0.001,-0.002,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.072,0.000,-0.001,-0.002,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.080,0.000,-0.001,-0.002,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.089,0.000,-0.001,-0.002,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.097,0.000,-0.001,-0.002,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
1.105,0.000,-0.001,-0.002,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.114,0.000,-0.001,-0.002,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.122,0.000,-0.001,-0.002,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.130,0.000,-0.001,-0.002,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.139,0.000,-0.001,-0.002,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
1.147,0.000,-0.001,-0.002,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.155,0.000,-0.001,-0.002,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.164,0.000,-0.001,-0.002,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.172,0.000,-0.001,-0.002,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.180,0.000,-0.001,-0.002,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
1.189,0.000,-0.001,-0.002,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.197,0.000,-0.001,-0.002,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.205,0.000,-0.001,-0.002,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.214,0.000,-0.001,-0.002,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.222,0.000,-0.001,-0.002,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
1.230,0.000,-0.001,-0.002,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.239,0.000,-0.001,-0.002,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.247,0.000,-0.001,-0.002,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.255,0.000,-0.001,-0.002,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.264,0.000,-0.001,-0.002,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
1.272,0.000,-0.001,-0.002,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.280,0.000,-0.001,-0.002,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.289,0.000,-0.001,-0.002,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.297,0.000,-0.001,-0.002,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.305,0.000,-0.001,-0.002,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
1.314,0.000,-0.001,-0.002,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.322,0.000,-0.001,-0.002,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.330,0.000,-0.001,-0.002,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.339,0.000,-0.001,-0.002,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.347,0.000,-0.001,-0.002,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
1.355,0.000,-0.001,-0.002,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.364,0.000,-0.001,-0.002,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.372,0.000,-0.001,-0.002,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.380,0.000,-0.001,-0.002,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.389,0.000,-0.001,-0.002,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
1.397,0.000,-0.001,-0.002,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.405,0.000,-0.001,-0.002,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.414,0.000,-0.001,-0.002,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.422,0.000,-0.001,-0.002,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.430,0.000,-0.001,-0.002,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
1.439,0.000,-0.001,-0.002,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.447,0.000,-0.001,-0.002,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.455,0.000,-0.001,-0.002,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.464,0.000,-0.001,-0.002,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.472,0.000,-0.001,-0.002,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
1.480,0.000,-0.001,-0.002,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.489,0.000,-0.001,-0.002,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.497,0.000,-0.001,-0.002,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.505,0.000,-0.001,-0.002,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.514,0.000,-0.001,-0.002,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
1.522,0.000,-0.001,-0.002,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.530,0.000,-0.001,-0.002,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.539,0.000,-0.001,-0.002,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.547,0.000,-0.001,-0.002,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.555,0.000,-0.001,-0.002,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
1.564,0.000,-0.001,-0.002,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.572,0.000,-0.001,-0.002,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.580,0.000,-0.001,-0.002,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.589,0.000,-0.001,-0.002,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.597,0.000,-0.001,-0.002,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
1.605,0.000,-0.001,-0.002,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.614,0.000,-0.001,-0.002,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.622,0.000,-0.001,-0.003,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.630,0.000,-0.001,-0.003,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.639,0.000,-0.001,-0.003,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
1.647,0.000,-0.001,-0.003,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.655,0.000,-0.001,-0.003,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.664,0.000,-0.001,-0.003,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.672,0.000,-0.001,-0.003,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.680,0.000,-0.001,-0.003,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
1.689,0.000,-0.001,-0.003,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.697,0.000,-0.001,-0.003,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.705,0.000,-0.001,-0.003,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.714,0.000,-0.001,-0.003,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.722,0.000,-0.001,-0.003,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
1.730,0.000,-0.001,-0.003,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.739,0.000,-0.001,-0.003,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.747,0.000,-0.001,-0.003,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.755,0.000,-0.001,-0.003,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.764,0.000,-0.001,-0.003,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
1.772,0.000,-0.001,-0.003,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.780,0.000,-0.001,-0.003,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.789,0.000,-0.001,-0.003,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.797,0.000,-0.001,-0.003,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.805,0.000,-0.001,-0.003,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
1.814,0.000,-0.001,-0.003,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.822,0.000,-0.001,-0.003,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.830,0.000,-0.001,-0.003,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.839,0.000,-0.001,-0.003,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.847,0.000,-0.001,-0.003,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
1.855,0.000,-0.001,-0.003,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.864,0.000,-0.001,-0.003,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.872,0.000,-0.001,-0.003,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.880,0.000,-0.001,-0.003,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.889,0.000,-0.001,-0.003,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
1.897,0.000,-0.001,-0.003,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.905,0.000,-0.001,-0.003,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.914,0.000,-0.001,-0.003,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.922,0.000,-0.001,-0.003,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.930,0.000,-0.001,-0.003,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
1.939,0.000,-0.001,-0.003,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.947,0.000,-0.001,-0.003,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.955,0.000,-0.001,-0.003,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.964,0.000,-0.001,-0.003,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
1.972,0.000,-0.001,-0.003,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
1.980,0.000,-0.001,-0.003,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.989,0.000,-0.001,-0.003,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
1.997,0.000,-0.001,-0.003,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
2.005,0.000,-0.001,-0.003,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
2.014,0.000,-0.001,-0.003,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
2.022,0.000,-0.001,-0.003,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
2.030,0.000,-0.001,-0.003,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
2.039,0.000,-0.001,-0.003,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
2.047,0.000,-0.001,-0.003,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
2.055,0.000,-0.001,-0.003,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
2.064,0.000,-0.001,-0.003,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
2.072,0.000,-0.001,-0.003,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
2.080,0.000,-0.001,-0.003,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
2.089,0.000,-0.001,-0.003,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
2.097,0.000,-0.001,-0.003,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
2.105,0.000,-0.001,-0.003,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
2.114,0.000,-0.001,-0.003,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
2.122,0.000,-0.001,-0.003,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
2.130,0.000,-0.001,-0.003,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
2.139,0.000,-0.001,-0.003,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
2.147,0.000,-0.001,-0.003,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
2.155,0.000,-0.001,-0.003,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
2.164,0.000,-0.001,-0.003,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
2.172,0.000,-0.001,-0.003,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
2.180,0.000,-0.001,-0.003,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
2.189,0.000,-0.001,-0.003,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
2.197,0.000,-0.001,-0.003,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
2.205,0.000,-0.001,-0.003,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
2.214,0.000,-0.001,-0.003,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
2.222,0.000,-0.001,-0.003,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
2.230,0.000,-0.001,-0.003,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
2.239,0.000,-0.001,-0.003,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
2.247,0.000,-0.001,-0.004,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
2.255,0.000,-0.001,-0.004,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
2.264,0.000,-0.001,-0.004,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
2.272,0.000,-0.001,-0.004,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
2.280,0.000,-0.001,-0.004,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
2.289,0.000,-0.001,-0.004,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
2.297,0.000,-0.001,-0.004,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
2.305,0.000,-0.001,-0.004,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
2.314,0.000,-0.001,-0.004,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
2.322,0.000,-0.001,-0.004,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
2.330,0.000,-0.001,-0.004,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
