SailName,Timestamp(s),DistEarth(Km),DistSun(Km),Velocity(Km/s),TotalForce(N),SolarPressure(Pa),IncidenceAngle(deg),ActivePhotons
SolarSail_2,0.970,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,0.978,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,0.987,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,0.997,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.006,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.018,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.027,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.035,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.044,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.053,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.062,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.070,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.078,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.087,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.096,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.105,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.113,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.123,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.132,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.141,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.149,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.158,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.168,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.177,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.186,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.195,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.204,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.212,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.220,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.229,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.238,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.247,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.256,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.267,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.276,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.286,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.295,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.305,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.314,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.323,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.332,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.341,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.350,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.359,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.369,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.377,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.386,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.394,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.403,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.411,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.420,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.429,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.437,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.446,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.455,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.464,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.472,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.480,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.489,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.499,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.508,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.516,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.525,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.535,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.544,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.553,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.562,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.572,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.580,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.590,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.599,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.607,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.616,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.624,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.632,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.642,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.651,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.660,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.668,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.677,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.686,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.696,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.706,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.714,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.723,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.731,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.740,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.748,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.757,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.766,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.774,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.783,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.792,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.802,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.810,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.819,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.828,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.837,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.846,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.856,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.865,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.874,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.883,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.891,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.901,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.910,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.918,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.927,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.936,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.944,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.953,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.962,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.970,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.978,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.987,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,1.995,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,2.005,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,2.014,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
SolarSail_2,2.022,42157.00,1.0000,3.0749,2.0186e+01,0.0000e+00,0.00,100
