SailName,Timestamp(s),DistEarth(Km),DistSun(Km),Velocity(Km/s),TotalForce(N),SolarPressure(Pa),IncidenceAngle(deg),ActivePhotons
SolarSail_5,1.429,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.437,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.446,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.455,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.464,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.472,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.480,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.489,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.499,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.508,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.516,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.525,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.535,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.544,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.553,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.562,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.572,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.580,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.590,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.599,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.607,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.616,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.624,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.632,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.642,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.651,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.660,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.668,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.677,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.686,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.696,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.706,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.714,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.723,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.731,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.740,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.748,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.757,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.766,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.774,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.783,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.792,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.802,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.810,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.819,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.828,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.837,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.846,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.856,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.865,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.874,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.883,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.891,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.901,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.910,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.918,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.927,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.936,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.944,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.953,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.962,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.970,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.978,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.987,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,1.995,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,2.005,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,2.014,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
SolarSail_5,2.022,42156.12,1.0000,3.0750,1.1215e+00,0.0000e+00,0.00,93
