SailName,Timestamp(s),DistEarth(Km),DistSun(Km),Velocity(Km/s),TotalForce(N),SolarPressure(Pa),IncidenceAngle(deg),ActivePhotons
SolarSail_1,2.541,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.549,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.558,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.566,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.574,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.583,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.591,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.599,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.608,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.616,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.624,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.633,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.641,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.649,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.658,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.666,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.674,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.683,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.691,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.699,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.708,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.716,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.724,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.733,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.741,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.749,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.758,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.766,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.774,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.783,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.791,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.799,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.808,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.816,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.824,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.833,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.841,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.849,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.858,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.866,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.874,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.883,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.891,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.899,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.908,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.916,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.924,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.933,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.941,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.949,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.958,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.966,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.974,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.989,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,2.997,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.006,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.014,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.022,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.031,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.039,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.047,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.056,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.064,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.072,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.081,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.089,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.111,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.120,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.128,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.136,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.145,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.153,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.161,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.170,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.178,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.186,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.195,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.203,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.211,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.220,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.228,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.236,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.245,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.253,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.261,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.270,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.278,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.286,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.295,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.303,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.311,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.320,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.328,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.336,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.345,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.353,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.361,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.370,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.378,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.386,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.395,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.403,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.411,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.420,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.428,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,0
SolarSail_1,3.436,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,10
SolarSail_1,3.445,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,10
SolarSail_1,3.453,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,10
SolarSail_1,3.461,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,10
SolarSail_1,3.470,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,10
SolarSail_1,3.478,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,10
SolarSail_1,3.486,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,10
SolarSail_1,3.495,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,10
SolarSail_1,3.503,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,10
SolarSail_1,3.511,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,10
SolarSail_1,3.520,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,10
SolarSail_1,3.528,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,10
SolarSail_1,3.536,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,10
SolarSail_1,3.545,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,10
SolarSail_1,3.553,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,10
SolarSail_1,3.561,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,10
SolarSail_1,3.570,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,10
SolarSail_1,3.578,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,10
SolarSail_1,3.586,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,10
SolarSail_1,3.595,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,10
SolarSail_1,3.603,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,10
SolarSail_1,3.611,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,10
SolarSail_1,3.620,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,10
SolarSail_1,3.628,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,10
SolarSail_1,3.636,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,20
SolarSail_1,3.645,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,20
SolarSail_1,3.653,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,20
SolarSail_1,3.661,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,20
SolarSail_1,3.670,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,20
SolarSail_1,3.678,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,20
SolarSail_1,3.686,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,20
SolarSail_1,3.695,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,20
SolarSail_1,3.703,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,20
SolarSail_1,3.711,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,20
SolarSail_1,3.720,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,20
SolarSail_1,3.728,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,20
SolarSail_1,3.736,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,20
SolarSail_1,3.745,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,20
SolarSail_1,3.753,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,20
SolarSail_1,3.761,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,20
SolarSail_1,3.770,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,20
SolarSail_1,3.778,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,20
SolarSail_1,3.786,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,20
SolarSail_1,3.795,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,20
SolarSail_1,3.803,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,20
SolarSail_1,3.811,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,20
SolarSail_1,3.820,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,20
SolarSail_1,3.828,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,20
SolarSail_1,3.836,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,40
SolarSail_1,3.845,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,40
SolarSail_1,3.853,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,40
SolarSail_1,3.861,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,40
SolarSail_1,3.870,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,40
SolarSail_1,3.878,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,40
SolarSail_1,3.886,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,40
SolarSail_1,3.895,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,40
SolarSail_1,3.903,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,40
SolarSail_1,3.911,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,40
SolarSail_1,3.920,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,40
SolarSail_1,3.928,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,40
SolarSail_1,3.936,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,40
SolarSail_1,3.945,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,40
SolarSail_1,3.953,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,40
SolarSail_1,3.961,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,40
SolarSail_1,3.970,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,40
SolarSail_1,3.978,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,40
SolarSail_1,3.986,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,40
SolarSail_1,3.995,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,40
SolarSail_1,4.003,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,40
SolarSail_1,4.011,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,40
SolarSail_1,4.020,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,40
SolarSail_1,4.028,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,40
SolarSail_1,4.036,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.045,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.053,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.061,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.070,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.078,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.086,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.095,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.103,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.111,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.120,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.128,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.136,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.145,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.153,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.161,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.170,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.178,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.186,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.195,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.203,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.211,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.220,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.228,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.236,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.245,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.253,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.261,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.270,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.278,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.286,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.295,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.303,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.311,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.320,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.328,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.337,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.345,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.353,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.362,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.370,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.378,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.387,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.395,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.403,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.412,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.420,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.428,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.437,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.445,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.453,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.462,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.470,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.478,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.487,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.495,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.503,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.512,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.520,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.528,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.537,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.545,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.553,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.562,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.570,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.578,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.587,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.595,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.603,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.612,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.620,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.628,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.637,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.645,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.653,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.662,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.670,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.678,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.687,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.695,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.703,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.712,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.720,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.728,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.737,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.745,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.753,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.762,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.770,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.778,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.787,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.795,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.803,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.812,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.820,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.828,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.837,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.845,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.853,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.862,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.870,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.878,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.887,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.895,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.903,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.912,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
SolarSail_1,4.920,42157.00,1.0000,3.0749,2.0186e+01,4.5404e-06,90.00,100
